time,Etot,Vpot,Tkin,Pc,Pc_cart,lambda,beta,trans_error,orientation_error,s_n_j1,u_n_j1,s_dot_j1,tau_on_j1,qdot_j1,c_fric_j1,v_fric_j1,power_fric_j1,s_n_j2,u_n_j2,s_dot_j2,tau_on_j2,qdot_j2,c_fric_j2,v_fric_j2,power_fric_j2,s_n_j3,u_n_j3,s_dot_j3,tau_on_j3,qdot_j3,c_fric_j3,v_fric_j3,power_fric_j3
0.27999999999999997,3.0,2.93146366533227,0.06643872436204024,2.3062327563148703,0.8521308842686235,0.9992849611415622,1.0,0.27423188014053207,0.04686083404262665,4.999991923080435,-1.946561231130456,-0.0893589773420815,9.732790433433788,0.04590607061982155,9.1,0.6105507392436266,0.0008915464559861566,4.996900283866401,2.202546005874124,-0.290710536856392,-11.005902761981218,-0.13198840618133545,-4.7,-0.7391350746154784,0.001435805539006992,4.99767495869311,2.123607173121944,-0.38602192940108093,-10.613098391212604,-0.1817765235900879,-6.8,-1.2360803604125976,0.002921541502412765
0.3,2.968433152358681,2.8941638746046605,0.07426927775402038,2.6934123430812877,0.6249423359255888,1.0,1.0,0.2712753696443275,0.05167742013954483,4.999991326971071,-1.9512325522895042,-0.09160821194164993,9.756145838351149,0.04694889485836029,9.1,0.6244203016161919,0.0009131015725981658,4.996592024797985,2.160543669609935,-0.3149657562268605,-10.795355268800774,-0.1457807868719101,-4.7,-0.8163724064826965,0.0016083622201910797,4.997501162669769,2.0732451758566945,-0.3990430273095436,-10.361045176843321,-0.1924726665019989,-6.8,-1.3088141322135924,0.0031214501563924845
0.32,2.943946662111226,2.852074437060212,0.09187222505101376,3.1807886511285632,0.14867243625144866,1.0,1.0,0.26829964336200035,0.056284283389609155,4.999991785768093,-1.9486489109902458,-0.09760020176951721,9.74322854829717,0.050086088478565216,9.1,0.6661449767649175,0.0009782960028014856,4.9962586903622626,2.0966809330062683,-0.3629490802454227,-10.475560332449424,-0.17310649156570435,-4.7,-0.9693963527679442,0.0019628186238461183,4.997355541783824,1.992531108607523,-0.4169897828431422,-9.957386377776471,-0.20927642285823822,-6.8,-1.4230796754360198,0.0034417933987070655
0.34,2.9023683415841157,2.808662064106602,0.09370627747751391,3.3646610102826804,0.09902856722774445,1.0,1.0,0.26527464276211626,0.06064356638531077,4.999993296537443,-1.937309509459933,-0.09648446770675352,9.686534560617908,0.04980333149433136,9.1,0.6623843088746071,0.0009723985238198821,4.9959547799181925,2.000977297785011,-0.3519209741448814,-9.996792095376815,-0.17587454617023468,-4.7,-0.9848974585533141,0.0019996575210947695,4.997246103263262,1.9075384377954707,-0.41632186810237554,-9.532439025098306,-0.2182508409023285,-6.8,-1.4841057181358337,0.003616026078213867
0.36000000000000004,2.845098423303403,2.7654263070596357,0.07967211624376754,3.360820934047915,0.47425143091742616,1.0,1.0,0.26231516347323885,0.06448140869043281,4.999996300892143,-1.9257884461626122,-0.09796722107657961,9.628935107113888,0.05087122693657875,9.1,0.6765873182564974,0.0009946939842646082,4.99571333185529,1.8841574019897844,-0.29612509705275136,-9.412710252434193,-0.1571657955646515,-4.7,-0.8801284551620483,0.0017540106560169863,4.997173124841604,1.8237164936266403,-0.39712236108837995,-9.11342704928141,-0.21775443851947784,-6.8,-1.4807301819324492,0.003606331502595988
0.38000000000000006,2.7993553050634024,2.7216251672789653,0.07773013778443688,3.394450706385421,0.505426726750899,1.0,1.0,0.25938986325353824,0.06784137430175137,5.0000008023237825,-1.9194435709153022,-0.10224679449053445,9.597219394591736,0.053268976509571075,9.1,0.7084773875772954,0.001044975103107028,4.995495407859383,1.8013633151972206,-0.28755919662828516,-8.99870216895407,-0.15963420271873474,-4.7,-0.8939515352249144,0.0017859719867457428,4.997134264131834,1.7459090330423548,-0.38115660485795677,-8.724541851073228,-0.21831412613391876,-6.8,-1.4845360577106474,0.0036172624997280805
0.4000000000000001,2.771135899410745,2.6772831708445297,0.09385272856621538,3.5482688143689742,0.09018963707793237,1.0,1.0,0.25643592772951546,0.07097850273776075,5.000006823274278,-1.9101014708817647,-0.10429277916754151,9.550520387555059,0.05460064858198166,9.1,0.7261886261403561,0.0010730325441523094,4.995272247968696,1.7513061556584286,-0.32319977091809937,-8.748251037057294,-0.18454784154891968,-4.7,-1.03346791267395,0.002116198255747935,4.997131274881758,1.6798329877862435,-0.3870359167579586,-8.394345959844703,-0.2304014265537262,-6.8,-1.566729700565338,0.0038554129171993684
0.4200000000000001,2.7343541628114196,2.6331902940858996,0.10116386872552008,3.510709276203254,-0.13637871578823724,1.0,1.0,0.2534948013509703,0.07394769028402226,5.000014088655921,-1.8989177122904386,-0.10378596408246522,9.494615314650463,0.054655324667692184,9.1,0.7269158180803061,0.0010741865490385182,4.995068465137549,1.682585101825296,-0.3263244387710315,-8.404627782037787,-0.19394230842590332,-4.7,-1.0860769271850585,0.002244330231976255,4.997164847536666,1.6113839639499028,-0.381793434978297,-8.052351300534745,-0.2369351089000702,-6.8,-1.6111587405204773,0.003985797624321993
0.4400000000000001,2.67649447229585,2.5890488227271993,0.08744564956865077,3.1971023621938093,0.16532971598297497,1.0,1.0,0.25051297906990744,0.07690149135786843,5.000023323952008,-1.889624890146992,-0.1072538171573772,9.44816852425521,0.056759316474199295,9.1,0.7548989091068506,0.0011187146520064742,4.994912650945644,1.5776975028783133,-0.28005963572681997,-7.88046121649224,-0.17751161754131317,-4.7,-0.9940650582313537,0.0020215253977442383,4.997227546216314,1.5280448506697104,-0.3448728553626418,-7.63598781962067,-0.22569550573825836,-6.8,-1.534729439020157,0.0037622219518624097
0.46000000000000013,2.622995396642091,2.545343395377044,0.07765200126504722,2.93664293376845,0.35121338452013795,1.0,1.0,0.24752162113192305,0.07981848690584453,5.000034497490749,-1.879717691881124,-0.10979193664260037,9.398653304949308,0.05840873718261719,9.1,0.7768362045288086,0.001153787060132163,4.994797321854745,1.4762021785953585,-0.24080118126494165,-7.373330688164236,-0.16312208771705627,-4.7,-0.9134836912155151,0.0018313663581534443,4.997319559727895,1.4487123079591824,-0.3178611288099382,-7.239678352982964,-0.21940942108631134,-6.8,-1.491984063386917,0.003638678846009286
0.48000000000000015,2.5899637186018634,2.5021324066585797,0.08783131194328356,2.932025393033819,0.07926287481761318,1.0,1.0,0.24454158054183533,0.08264020690209911,5.000047569274896,-1.8725436606809818,-0.11313941408493,9.362807378949059,0.06042017415165901,9.1,0.803588316217065,0.001196753061584341,4.994699438405868,1.4144442972352191,-0.25133819161352716,-7.064724137057132,-0.1776939481496811,-4.7,-0.9950861096382141,0.002023964671748044,4.997449378698364,1.380382579774467,-0.31208857755260605,-6.898392065659955,-0.22608846426010132,-6.8,-1.537401556968689,0.003769980627869657
0.5000000000000001,2.5577570473698756,2.4591762279034874,0.09858081946638841,2.893099372876777,-0.17788789544693318,1.0,1.0,0.24151705236889615,0.08549146930767774,5.000062928516188,-1.8650002092846092,-0.1172188591993757,9.325118408118907,0.0628519281744957,9.1,0.8359306447207928,0.001248984798457524,4.9946217918956215,1.3579310620349794,-0.26982860586498664,-6.7823520743318735,-0.19870567321777344,-4.7,-1.112751770019531,0.0023100535074190706,4.997610288828339,1.3010186481697512,-0.28948294523875695,-6.501984182050685,-0.22250483930110931,-6.8,-1.5130329072475432,0.003699380102263896
